ts_id,ds,y,water_prod,tubing_pressure,casing_pressure
WL01,2011-10-11 00:00:00,271.0,8.0,142.0,349.0
WL01,2011-10-10 00:00:00,427.0,9.0,157.0,351.0
WL01,2011-10-09 00:00:00,286.0,8.0,145.0,349.0
WL01,2011-10-08 00:00:00,455.0,10.0,142.0,354.0
WL01,2011-10-07 00:00:00,278.0,11.0,141.0,350.0
WL01,2011-10-06 00:00:00,385.0,10.0,150.0,351.0
WL01,2011-10-05 00:00:00,398.0,9.0,154.0,353.0
WL01,2011-10-04 00:00:00,420.0,9.0,155.0,351.0
WL01,2011-10-03 00:00:00,307.0,9.0,164.0,354.0
WL01,2011-10-02 00:00:00,309.0,36.0,152.0,351.0
WL01,2011-10-01 00:00:00,388.0,25.0,169.0,356.0
WL01,2011-09-30 00:00:00,387.0,32.0,150.0,352.0
WL01,2011-09-29 00:00:00,318.0,10.0,158.0,354.0
WL01,2011-09-28 00:00:00,387.0,10.0,156.0,352.0
WL01,2011-09-27 00:00:00,317.0,9.0,160.0,355.0
WL01,2011-09-26 00:00:00,441.0,6.0,147.0,353.0
WL01,2011-09-25 00:00:00,266.0,6.0,155.0,353.0
WL01,2011-09-24 00:00:00,424.0,8.0,146.0,353.0
WL01,2011-09-23 00:00:00,271.0,8.0,152.0,353.0
WL01,2011-09-22 00:00:00,431.0,10.0,141.0,355.0
WL01,2011-09-21 00:00:00,288.0,,136.0,354.0
WL01,2011-09-20 00:00:00,380.0,12.0,156.0,358.0
WL01,2011-09-19 00:00:00,397.0,6.0,151.0,355.0
WL01,2011-09-18 00:00:00,316.0,8.0,132.0,355.0
WL01,2011-09-17 00:00:00,391.0,7.0,153.0,360.0
WL01,2011-09-16 00:00:00,362.0,8.0,130.0,356.0
WL01,2011-09-15 00:00:00,332.0,9.0,160.0,360.0
WL01,2011-09-14 00:00:00,437.0,8.0,123.0,357.0
WL01,2011-09-13 00:00:00,273.0,8.0,133.0,356.0
WL01,2011-09-12 00:00:00,425.0,10.0,134.0,359.0
WL01,2011-09-11 00:00:00,318.0,12.0,124.0,357.0
WL01,2011-09-10 00:00:00,403.0,12.0,142.0,362.0
WL01,2011-09-09 00:00:00,313.0,10.0,131.0,358.0
WL01,2011-09-08 00:00:00,386.0,10.0,141.0,363.0
WL01,2011-09-07 00:00:00,431.0,10.0,140.0,359.0
WL01,2011-09-06 00:00:00,275.0,12.0,136.0,359.0
WL01,2011-09-05 00:00:00,415.0,10.0,130.0,361.0
WL01,2011-09-04 00:00:00,460.0,10.0,116.0,360.0
WL01,2011-09-03 00:00:00,278.0,10.0,135.0,360.0
WL01,2011-09-02 00:00:00,437.0,10.0,132.0,363.0
WL01,2011-09-01 00:00:00,416.0,10.0,129.0,361.0
WL01,2011-08-31 00:00:00,528.0,,144.0,366.0
WL01,2011-08-30 00:00:00,207.0,12.0,179.0,360.0
WL01,2011-08-29 00:00:00,208.0,15.0,192.0,360.0
WL01,2011-08-28 00:00:00,266.0,8.0,172.0,361.0
WL01,2011-08-27 00:00:00,507.0,12.0,171.0,365.0
WL01,2011-08-26 00:00:00,226.0,10.0,169.0,362.0
WL01,2011-08-25 00:00:00,235.0,10.0,180.0,362.0
WL01,2011-08-24 00:00:00,363.0,10.0,165.0,363.0
WL01,2011-08-23 00:00:00,459.0,12.0,166.0,366.0
WL01,2011-08-22 00:00:00,258.0,,157.0,363.0
WL01,2011-08-21 00:00:00,479.0,9.0,162.0,365.0
WL01,2011-08-20 00:00:00,247.0,7.0,154.0,364.0
WL01,2011-08-19 00:00:00,501.0,6.0,140.0,365.0
WL01,2011-08-18 00:00:00,267.0,12.0,153.0,364.0
WL01,2011-08-17 00:00:00,470.0,9.0,162.0,368.0
WL01,2011-08-16 00:00:00,286.0,11.0,155.0,365.0
WL01,2011-08-15 00:00:00,450.0,11.0,163.0,370.0
WL01,2011-08-14 00:00:00,330.0,11.0,152.0,366.0
WL01,2011-08-13 00:00:00,370.0,9.0,184.0,371.0
WL01,2011-08-12 00:00:00,333.0,10.0,164.0,367.0
WL01,2011-08-11 00:00:00,414.0,10.0,162.0,370.0
WL01,2011-08-10 00:00:00,475.0,20.0,167.0,368.0
WL01,2011-08-09 00:00:00,317.0,11.0,199.0,373.0
WL01,2011-08-08 00:00:00,258.0,10.0,150.0,368.0
WL01,2011-08-07 00:00:00,380.0,10.0,154.0,369.0
WL01,2011-08-06 00:00:00,404.0,8.0,168.0,374.0
WL01,2011-08-05 00:00:00,266.0,10.0,156.0,369.0
WL01,2011-08-04 00:00:00,500.0,,142.0,371.0
WL01,2011-08-03 00:00:00,263.0,3.0,144.0,370.0
WL01,2011-08-02 00:00:00,466.0,4.0,148.0,371.0
WL01,2011-08-01 00:00:00,271.0,3.0,148.0,371.0
WL01,2011-07-31 00:00:00,469.0,8.0,142.0,373.0
WL01,2011-07-30 00:00:00,298.0,10.0,133.0,372.0
WL01,2011-07-29 00:00:00,359.0,9.0,142.0,376.0
WL01,2011-07-28 00:00:00,359.0,10.0,145.0,372.0
WL01,2011-07-27 00:00:00,363.0,8.0,161.0,378.0
WL01,2011-07-26 00:00:00,455.0,4.0,149.0,376.0
WL01,2011-07-25 00:00:00,341.0,,141.0,373.0
WL01,2011-07-24 00:00:00,406.0,,159.0,379.0
WL01,2011-07-23 00:00:00,416.0,,147.0,374.0
WL01,2011-07-22 00:00:00,326.0,,158.0,378.0
WL01,2011-07-21 00:00:00,434.0,,138.0,375.0
WL01,2011-07-20 00:00:00,368.0,9.0,129.0,375.0
WL01,2011-07-19 00:00:00,408.0,9.0,155.0,381.0
WL01,2011-07-18 00:00:00,379.0,8.0,141.0,376.0
WL01,2011-07-17 00:00:00,379.0,10.0,160.0,381.0
WL01,2011-07-16 00:00:00,468.0,14.0,140.0,377.0
WL01,2011-07-15 00:00:00,279.0,14.0,144.0,377.0
WL01,2011-07-14 00:00:00,453.0,12.0,130.0,378.0
WL01,2011-07-13 00:00:00,439.0,10.0,145.0,378.0
WL01,2011-07-12 00:00:00,285.0,10.0,429.0,381.0
WL01,2011-07-11 00:00:00,338.0,12.0,143.0,379.0
WL01,2011-07-10 00:00:00,401.0,12.0,140.0,381.0
WL01,2011-07-09 00:00:00,412.0,10.0,137.0,381.0
WL01,2011-07-08 00:00:00,413.0,10.0,139.0,381.0
WL01,2011-07-07 00:00:00,441.0,12.0,130.0,381.0
WL01,2011-07-06 00:00:00,405.0,14.0,137.0,381.0
WL01,2011-07-05 00:00:00,350.0,15.0,147.0,382.0
WL01,2011-07-04 00:00:00,427.0,18.0,130.0,384.0
WL01,2011-07-03 00:00:00,408.0,18.0,143.0,382.0
WL01,2011-07-02 00:00:00,419.0,15.0,137.0,382.0
WL01,2011-07-01 00:00:00,367.0,18.0,153.0,383.0
WL01,2011-06-30 00:00:00,439.0,18.0,132.0,384.0
WL01,2011-06-29 00:00:00,427.0,14.0,130.0,384.0
WL01,2011-06-28 00:00:00,441.0,24.0,121.0,384.0
WL01,2011-06-27 00:00:00,403.0,,133.0,382.0
WL01,2011-06-26 00:00:00,431.0,18.0,130.0,382.0
WL01,2011-06-25 00:00:00,406.0,12.0,131.0,382.0
WL01,2011-06-24 00:00:00,403.0,18.0,133.0,382.0
WL01,2011-06-23 00:00:00,436.0,15.0,154.0,384.0
WL01,2011-06-22 00:00:00,409.0,8.0,137.0,383.0
WL01,2011-06-21 00:00:00,437.0,9.0,127.0,384.0
WL01,2011-06-20 00:00:00,418.0,8.0,131.0,384.0
WL01,2011-06-19 00:00:00,444.0,20.0,137.0,384.0
WL01,2011-06-18 00:00:00,404.0,10.0,123.0,383.0
WL01,2011-06-17 00:00:00,427.0,8.0,123.0,383.0
WL01,2011-06-16 00:00:00,411.0,8.0,143.0,383.0
WL01,2011-06-15 00:00:00,433.0,8.0,141.0,385.0
WL01,2011-06-14 00:00:00,397.0,8.0,136.0,382.0
WL01,2011-06-13 00:00:00,437.0,14.0,134.0,385.0
WL01,2011-06-12 00:00:00,398.0,8.0,136.0,383.0
WL01,2011-06-11 00:00:00,440.0,15.0,126.0,384.0
WL01,2011-06-10 00:00:00,443.0,21.0,121.0,382.0
WL01,2011-06-09 00:00:00,381.0,12.0,135.0,382.0
WL01,2011-06-08 00:00:00,453.0,12.0,118.0,385.0
WL01,2011-06-07 00:00:00,442.0,4.0,120.0,385.0
WL01,2011-06-06 00:00:00,475.0,,135.0,384.0
WL01,2011-06-05 00:00:00,380.0,14.0,131.0,381.0
WL01,2011-06-04 00:00:00,406.0,12.0,143.0,386.0
WL01,2011-06-03 00:00:00,542.0,3.0,129.0,383.0
WL01,2011-06-02 00:00:00,290.0,8.0,135.0,381.0
WL01,2011-06-01 00:00:00,524.0,2.0,140.0,384.0
WL01,2011-05-31 00:00:00,285.0,2.0,135.0,381.0
WL01,2011-05-30 00:00:00,567.0,12.0,131.0,383.0
WL01,2011-05-29 00:00:00,285.0,,132.0,381.0
WL01,2011-05-28 00:00:00,515.0,18.0,136.0,382.0
WL01,2011-05-27 00:00:00,318.0,15.0,137.0,384.0
WL01,2011-05-26 00:00:00,375.0,12.0,134.0,381.0
WL01,2011-05-25 00:00:00,462.0,2.0,132.0,386.0
WL01,2011-05-24 00:00:00,335.0,2.0,128.0,381.0
WL01,2011-05-23 00:00:00,474.0,2.0,134.0,385.0
WL01,2011-05-22 00:00:00,477.0,14.0,160.0,381.0
WL01,2011-05-21 00:00:00,322.0,14.0,141.0,386.0
WL01,2011-05-20 00:00:00,430.0,18.0,124.0,382.0
WL01,2011-05-19 00:00:00,430.0,14.0,129.0,386.0
WL01,2011-05-18 00:00:00,383.0,34.0,122.0,381.0
WL01,2011-05-17 00:00:00,461.0,21.0,127.0,384.0
WL01,2011-05-16 00:00:00,559.0,15.0,128.0,383.0
WL01,2011-05-15 00:00:00,303.0,12.0,148.0,386.0
WL01,2011-05-14 00:00:00,399.0,,128.0,381.0
WL01,2011-05-13 00:00:00,414.0,8.0,139.0,385.0
WL01,2011-05-12 00:00:00,504.0,12.0,126.0,382.0
WL01,2011-05-11 00:00:00,284.0,14.0,150.0,385.0
WL01,2011-05-10 00:00:00,472.0,10.0,123.0,382.0
WL01,2011-05-09 00:00:00,464.0,20.0,224.0,384.0
WL01,2011-05-08 00:00:00,313.0,,125.0,381.0
WL01,2011-05-07 00:00:00,541.0,5.0,129.0,383.0
WL01,2011-05-06 00:00:00,292.0,24.0,160.0,385.0
WL01,2011-05-05 00:00:00,502.0,15.0,138.0,381.0
WL01,2011-05-04 00:00:00,301.0,,147.0,381.0
WL01,2011-05-03 00:00:00,404.0,14.0,147.0,381.0
WL01,2011-05-02 00:00:00,476.0,14.0,129.0,382.0
WL01,2011-05-01 00:00:00,402.0,,133.0,384.0
WL01,2011-04-30 00:00:00,398.0,8.0,140.0,385.0
WL01,2011-04-29 00:00:00,476.0,18.0,137.0,381.0
WL01,2011-04-28 00:00:00,314.0,12.0,142.0,381.0
WL01,2011-04-27 00:00:00,426.0,12.0,138.0,382.0
WL01,2011-04-26 00:00:00,424.0,12.0,134.0,382.0
WL01,2011-04-25 00:00:00,446.0,8.0,138.0,383.0
WL01,2011-04-24 00:00:00,451.0,5.0,140.0,381.0
WL01,2011-04-23 00:00:00,423.0,8.0,123.0,382.0
WL01,2011-04-22 00:00:00,382.0,8.0,137.0,385.0
WL01,2011-04-21 00:00:00,417.0,10.0,141.0,383.0
WL01,2011-04-20 00:00:00,383.0,12.0,126.0,382.0
WL01,2011-04-19 00:00:00,297.0,2.0,140.0,382.0
WL01,2011-04-18 00:00:00,300.0,,135.0,382.0
WL01,2011-04-17 00:00:00,187.0,11.0,155.0,385.0
WL01,2011-04-16 00:00:00,359.0,9.0,142.0,384.0
WL01,2011-04-15 00:00:00,449.0,12.0,146.0,383.0
WL01,2011-04-14 00:00:00,443.0,15.0,146.0,383.0
WL01,2011-04-13 00:00:00,414.0,14.0,140.0,383.0
WL01,2011-04-12 00:00:00,458.0,15.0,139.0,384.0
WL01,2011-04-11 00:00:00,438.0,15.0,138.0,385.0
WL01,2011-04-10 00:00:00,437.0,16.0,136.0,383.0
WL01,2011-04-09 00:00:00,447.0,8.0,136.0,383.0
WL01,2011-04-08 00:00:00,456.0,10.0,134.0,382.0
WL01,2011-04-07 00:00:00,458.0,10.0,138.0,386.0
WL01,2011-04-06 00:00:00,371.0,8.0,151.0,386.0
WL01,2011-04-05 00:00:00,429.0,14.0,137.0,385.0
WL01,2011-04-04 00:00:00,473.0,,139.0,383.0
WL01,2011-04-03 00:00:00,402.0,12.0,143.0,386.0
WL01,2011-04-02 00:00:00,462.0,5.0,139.0,384.0
WL01,2011-04-01 00:00:00,479.0,,135.0,385.0
WL01,2011-03-31 00:00:00,454.0,5.0,144.0,385.0
WL01,2011-03-30 00:00:00,445.0,12.0,144.0,383.0
WL01,2011-03-29 00:00:00,460.0,15.0,138.0,385.0
WL01,2011-03-28 00:00:00,448.0,10.0,141.0,385.0
WL01,2011-03-27 00:00:00,490.0,8.0,141.0,385.0
WL01,2011-03-26 00:00:00,456.0,12.0,141.0,385.0
WL01,2011-03-25 00:00:00,447.0,8.0,135.0,383.0
WL01,2011-03-24 00:00:00,470.0,10.0,142.0,383.0
WL01,2011-03-23 00:00:00,426.0,6.0,145.0,386.0
WL01,2011-03-22 00:00:00,413.0,5.0,143.0,383.0
WL01,2011-03-21 00:00:00,498.0,8.0,142.0,384.0
WL01,2011-03-20 00:00:00,155.0,10.0,147.0,385.0
WL01,2011-03-19 00:00:00,270.0,2.0,139.0,386.0
WL01,2011-03-18 00:00:00,430.0,2.0,146.0,382.0
WL01,2011-03-17 00:00:00,363.0,2.0,149.0,383.0
WL01,2011-03-16 00:00:00,468.0,2.0,146.0,385.0
WL01,2011-03-15 00:00:00,450.0,2.0,160.0,382.0
WL01,2011-03-14 00:00:00,472.0,2.0,152.0,384.0
WL01,2011-03-13 00:00:00,496.0,2.0,148.0,385.0
WL01,2011-03-12 00:00:00,520.0,2.0,148.0,383.0
WL01,2011-03-11 00:00:00,378.0,3.0,168.0,383.0
WL01,2011-03-10 00:00:00,507.0,2.0,148.0,385.0
WL01,2011-03-09 00:00:00,485.0,3.0,164.0,382.0
WL01,2011-03-08 00:00:00,400.0,2.0,157.0,386.0
WL01,2011-03-07 00:00:00,531.0,3.0,156.0,383.0
WL01,2011-03-06 00:00:00,398.0,,167.0,386.0
WL01,2011-03-05 00:00:00,518.0,2.0,154.0,385.0
WL01,2011-03-04 00:00:00,525.0,2.0,152.0,385.0
WL01,2011-03-03 00:00:00,556.0,2.0,150.0,386.0
WL01,2011-03-02 00:00:00,604.0,3.0,149.0,386.0
WL01,2011-03-01 00:00:00,596.0,2.0,159.0,388.0
WL01,2011-02-28 00:00:00,314.0,2.0,205.0,381.0
WL01,2011-02-27 00:00:00,310.0,2.0,234.0,381.0
WL01,2011-02-26 00:00:00,310.0,2.0,218.0,380.0
WL01,2011-02-25 00:00:00,309.0,2.0,239.0,380.0
WL01,2011-02-24 00:00:00,299.0,3.0,239.0,380.0
WL01,2011-02-23 00:00:00,311.0,2.0,217.0,380.0
WL01,2011-02-22 00:00:00,309.0,2.0,209.0,380.0
WL01,2011-02-21 00:00:00,315.0,2.0,217.0,379.0
WL01,2011-02-20 00:00:00,316.0,2.0,224.0,379.0
WL01,2011-02-19 00:00:00,328.0,2.0,219.0,379.0
WL01,2011-02-18 00:00:00,344.0,2.0,217.0,379.0
WL01,2011-02-17 00:00:00,330.0,2.0,205.0,378.0
WL01,2011-02-16 00:00:00,236.0,2.0,263.0,378.0
WL01,2011-02-15 00:00:00,271.0,2.0,190.0,376.0
WL01,2011-02-14 00:00:00,275.0,2.0,187.0,376.0
WL01,2011-02-13 00:00:00,277.0,2.0,206.0,375.0
WL01,2011-02-12 00:00:00,281.0,3.0,193.0,375.0
WL01,2011-02-11 00:00:00,285.0,2.0,181.0,375.0
WL01,2011-02-10 00:00:00,282.0,3.0,196.0,375.0
WL01,2011-02-09 00:00:00,265.0,2.0,221.0,374.0
WL01,2011-02-08 00:00:00,284.0,2.0,226.0,374.0
WL01,2011-02-07 00:00:00,254.0,2.0,274.0,374.0
WL01,2011-02-06 00:00:00,232.0,2.0,233.0,373.0
WL01,2011-02-05 00:00:00,330.0,2.0,217.0,373.0
WL01,2011-02-04 00:00:00,393.0,2.0,433.0,372.0
WL01,2011-02-03 00:00:00,303.0,3.0,154.0,373.0
WL01,2011-02-02 00:00:00,353.0,2.0,176.0,372.0
WL01,2011-02-01 00:00:00,280.0,2.0,208.0,373.0
WL01,2011-01-31 00:00:00,314.0,3.0,177.0,372.0
WL01,2011-01-30 00:00:00,313.0,,170.0,371.0
WL01,2011-01-29 00:00:00,309.0,2.0,170.0,370.0
WL01,2011-01-28 00:00:00,312.0,3.0,169.0,370.0
WL01,2011-01-27 00:00:00,313.0,3.0,167.0,369.0
WL01,2011-01-26 00:00:00,315.0,2.0,170.0,369.0
WL01,2011-01-25 00:00:00,318.0,,158.0,368.0
WL01,2011-01-24 00:00:00,323.0,2.0,168.0,368.0
WL01,2011-01-23 00:00:00,317.0,,173.0,368.0
WL01,2011-01-22 00:00:00,320.0,2.0,170.0,367.0
WL01,2011-01-21 00:00:00,320.0,,173.0,367.0
WL01,2011-01-20 00:00:00,325.0,3.0,176.0,367.0
WL01,2011-01-19 00:00:00,331.0,3.0,171.0,366.0
WL01,2011-01-18 00:00:00,335.0,3.0,171.0,367.0
WL01,2011-01-17 00:00:00,337.0,3.0,171.0,366.0
WL01,2011-01-16 00:00:00,342.0,3.0,172.0,366.0
WL01,2011-01-15 00:00:00,346.0,3.0,178.0,366.0
WL01,2011-01-14 00:00:00,343.0,3.0,179.0,366.0
WL01,2011-01-13 00:00:00,377.0,2.0,183.0,366.0
WL01,2011-01-12 00:00:00,379.0,2.0,262.0,368.0
WL01,2011-01-11 00:00:00,396.0,2.0,178.0,366.0
WL01,2011-01-10 00:00:00,375.0,,147.0,366.0
WL01,2011-01-09 00:00:00,423.0,,146.0,366.0
WL01,2011-01-08 00:00:00,408.0,,142.0,366.0
WL01,2011-01-07 00:00:00,441.0,,176.0,366.0
WL01,2011-01-06 00:00:00,465.0,,131.0,368.0
WL01,2011-01-05 00:00:00,439.0,2.0,137.0,366.0
WL01,2011-01-04 00:00:00,429.0,2.0,138.0,368.0
WL01,2011-01-03 00:00:00,450.0,2.0,135.0,368.0
WL01,2011-01-02 00:00:00,457.0,2.0,217.0,366.0
WL01,2011-01-01 00:00:00,452.0,4.0,141.0,368.0
WL01,2010-12-30 00:00:00,419.0,3.0,132.0,368.0
WL01,2010-12-29 00:00:00,494.0,4.0,134.0,368.0
WL01,2010-12-28 00:00:00,366.0,,272.0,368.0
WL01,2010-12-27 00:00:00,383.0,4.0,171.0,365.0
WL01,2010-12-26 00:00:00,344.0,4.0,178.0,367.0
WL01,2010-12-25 00:00:00,417.0,4.0,166.0,367.0
WL01,2010-12-24 00:00:00,403.0,4.0,154.0,368.0
WL01,2010-12-23 00:00:00,459.0,5.0,181.0,365.0
WL01,2010-12-22 00:00:00,377.0,5.0,153.0,366.0
WL01,2010-12-21 00:00:00,397.0,4.0,140.0,367.0
WL01,2010-12-20 00:00:00,441.0,3.0,147.0,365.0
WL01,2010-12-19 00:00:00,349.0,,156.0,366.0
WL01,2010-12-18 00:00:00,399.0,4.0,227.0,367.0
WL01,2010-12-17 00:00:00,457.0,5.0,154.0,366.0
WL01,2010-12-16 00:00:00,346.0,,149.0,367.0
WL01,2010-12-15 00:00:00,411.0,6.0,153.0,367.0
WL01,2010-12-14 00:00:00,438.0,,151.0,365.0
WL01,2010-12-13 00:00:00,342.0,4.0,282.0,367.0
WL01,2010-12-12 00:00:00,449.0,4.0,148.0,367.0
WL01,2010-12-11 00:00:00,433.0,4.0,145.0,365.0
WL01,2010-12-10 00:00:00,357.0,4.0,162.0,367.0
WL01,2010-12-09 00:00:00,395.0,5.0,156.0,367.0
WL01,2010-12-08 00:00:00,408.0,5.0,207.0,366.0
WL01,2010-12-07 00:00:00,444.0,5.0,150.0,366.0
WL01,2010-12-06 00:00:00,430.0,1.0,162.0,365.0
WL01,2010-12-05 00:00:00,359.0,,153.0,369.0
WL01,2010-12-04 00:00:00,430.0,2.0,142.0,366.0
WL01,2010-12-03 00:00:00,441.0,2.0,174.0,365.0
WL01,2010-12-02 00:00:00,443.0,2.0,167.0,365.0
WL01,2010-12-01 00:00:00,356.0,3.0,146.0,367.0
WL01,2010-11-30 00:00:00,424.0,3.0,147.0,368.0
WL01,2010-11-29 00:00:00,419.0,3.0,152.0,366.0
WL01,2010-11-28 00:00:00,431.0,3.0,170.0,366.0
WL01,2010-11-27 00:00:00,471.0,3.0,145.0,366.0
WL01,2010-11-26 00:00:00,417.0,3.0,146.0,367.0
WL01,2010-11-25 00:00:00,466.0,3.0,149.0,369.0
WL01,2010-11-24 00:00:00,436.0,3.0,146.0,367.0
WL01,2010-11-23 00:00:00,476.0,3.0,187.0,366.0
WL01,2010-11-22 00:00:00,461.0,,147.0,368.0
WL01,2010-11-21 00:00:00,473.0,2.0,145.0,367.0
WL01,2010-11-20 00:00:00,473.0,2.0,152.0,368.0
WL01,2010-11-19 00:00:00,519.0,2.0,150.0,368.0
WL01,2010-11-18 00:00:00,527.0,3.0,314.0,368.0
WL01,2010-11-17 00:00:00,542.0,6.0,159.0,369.0
WL01,2010-11-16 00:00:00,334.0,,199.0,364.0
WL01,2010-11-15 00:00:00,358.0,4.0,205.0,366.0
WL01,2010-11-14 00:00:00,479.0,2.0,228.0,356.0
WL01,2010-11-13 00:00:00,397.0,8.0,275.0,365.0
WL01,2010-11-12 00:00:00,388.0,4.0,226.0,369.0
WL01,2010-11-11 00:00:00,476.0,2.0,217.0,364.0
WL01,2010-11-10 00:00:00,272.0,2.0,226.0,364.0
WL01,2010-11-09 00:00:00,426.0,,244.0,365.0
WL01,2010-11-08 00:00:00,525.0,2.0,223.0,363.0
WL01,2010-11-07 00:00:00,252.0,2.0,218.0,365.0
WL01,2010-11-06 00:00:00,553.0,2.0,216.0,364.0
WL01,2010-11-05 00:00:00,263.0,10.0,228.0,363.0
WL01,2010-11-04 00:00:00,806.0,6.0,231.0,365.0
WL01,2010-11-03 00:00:00,171.0,10.0,269.0,369.0
WL01,2010-11-02 00:00:00,171.0,,222.0,361.0
WL01,2010-11-01 00:00:00,177.0,12.0,249.0,360.0
WL01,2010-10-31 00:00:00,189.0,12.0,202.0,360.0
WL01,2010-10-30 00:00:00,182.0,12.0,223.0,360.0
WL01,2010-10-29 00:00:00,203.0,10.0,225.0,359.0
WL01,2010-10-28 00:00:00,219.0,12.0,330.0,359.0
WL01,2010-10-27 00:00:00,240.0,3.0,288.0,359.0
WL01,2010-10-26 00:00:00,243.0,4.0,267.0,359.0
WL01,2010-10-25 00:00:00,240.0,3.0,282.0,358.0
WL01,2010-10-24 00:00:00,228.0,3.0,294.0,358.0
WL01,2010-10-23 00:00:00,233.0,3.0,292.0,357.0
WL01,2010-10-22 00:00:00,250.0,4.0,291.0,357.0
WL01,2010-10-21 00:00:00,260.0,4.0,277.0,357.0
WL01,2010-10-20 00:00:00,196.0,10.0,315.0,356.0
WL01,2010-10-19 00:00:00,202.0,2.0,311.0,355.0
WL01,2010-10-18 00:00:00,207.0,,285.0,355.0
WL01,2010-10-17 00:00:00,212.0,,286.0,355.0
WL01,2010-10-16 00:00:00,230.0,4.0,266.0,355.0
WL01,2010-10-15 00:00:00,220.0,4.0,264.0,355.0
WL01,2010-10-14 00:00:00,284.0,,263.0,354.0
WL01,2010-10-13 00:00:00,293.0,,227.0,354.0
WL01,2010-10-12 00:00:00,276.0,,260.0,354.0
WL01,2010-10-11 00:00:00,277.0,,232.0,354.0
WL01,2010-10-10 00:00:00,290.0,,226.0,354.0
WL01,2010-10-09 00:00:00,282.0,,234.0,355.0
WL01,2010-10-08 00:00:00,297.0,,238.0,354.0
WL01,2010-10-07 00:00:00,363.0,,362.0,352.0
WL01,2010-10-06 00:00:00,179.0,,346.0,352.0
WL01,2010-10-05 00:00:00,183.0,9.0,350.0,352.0
WL01,2010-10-04 00:00:00,278.0,,256.0,352.0
WL01,2010-10-03 00:00:00,319.0,,266.0,353.0
WL01,2010-10-02 00:00:00,329.0,,212.0,353.0
WL01,2010-10-01 00:00:00,343.0,,225.0,353.0
WL01,2010-09-30 00:00:00,347.0,,304.0,351.0
WL01,2010-09-29 00:00:00,320.0,,228.0,352.0
WL01,2010-09-28 00:00:00,316.0,,232.0,352.0
WL01,2010-09-27 00:00:00,327.0,,231.0,352.0
WL01,2010-09-26 00:00:00,327.0,,236.0,352.0
WL01,2010-09-25 00:00:00,294.0,,224.0,351.0
WL01,2010-09-24 00:00:00,329.0,,224.0,351.0
WL01,2010-09-23 00:00:00,328.0,,220.0,351.0
WL01,2010-09-22 00:00:00,337.0,,226.0,351.0
WL01,2010-09-21 00:00:00,342.0,,230.0,351.0
WL01,2010-09-20 00:00:00,349.0,8.0,288.0,350.0
WL01,2010-09-19 00:00:00,354.0,8.0,216.0,351.0
WL01,2010-09-18 00:00:00,352.0,4.0,214.0,350.0
WL01,2010-09-17 00:00:00,378.0,8.0,209.0,350.0
WL01,2010-09-16 00:00:00,297.0,6.0,248.0,349.0
WL01,2010-09-15 00:00:00,352.0,,210.0,349.0
WL01,2010-09-14 00:00:00,371.0,,194.0,350.0
WL01,2010-09-13 00:00:00,390.0,,194.0,350.0
WL01,2010-09-12 00:00:00,376.0,,186.0,350.0
WL01,2010-09-11 00:00:00,387.0,,196.0,351.0
WL01,2010-09-10 00:00:00,382.0,,252.0,348.0
WL01,2010-09-09 00:00:00,373.0,,185.0,349.0
WL01,2010-09-08 00:00:00,414.0,,191.0,350.0
WL01,2010-09-07 00:00:00,382.0,,201.0,350.0
WL01,2010-09-06 00:00:00,399.0,25.0,201.0,350.0
WL01,2010-09-05 00:00:00,359.0,12.0,203.0,349.0
WL01,2010-09-04 00:00:00,365.0,21.0,200.0,350.0
WL01,2010-09-03 00:00:00,386.0,12.0,200.0,349.0
WL01,2010-09-02 00:00:00,372.0,12.0,182.0,349.0
WL01,2010-09-01 00:00:00,425.0,,182.0,350.0
WL01,2010-08-31 00:00:00,381.0,,181.0,350.0
WL01,2010-08-30 00:00:00,408.0,,178.0,350.0
WL01,2010-08-29 00:00:00,421.0,,183.0,350.0
WL01,2010-08-28 00:00:00,401.0,,181.0,351.0
WL01,2010-08-27 00:00:00,474.0,,184.0,351.0
WL01,2010-08-26 00:00:00,363.0,,175.0,352.0
WL01,2010-08-25 00:00:00,395.0,,179.0,350.0
WL01,2010-08-24 00:00:00,454.0,,182.0,348.0
WL01,2010-08-23 00:00:00,470.0,0.0,175.0,349.0
WL01,2010-08-22 00:00:00,375.0,0.0,177.0,350.0
WL01,2010-08-21 00:00:00,408.0,18.0,175.0,350.0
WL01,2010-08-20 00:00:00,467.0,4.0,174.0,348.0
WL01,2010-08-19 00:00:00,422.0,2.0,199.0,350.0
WL01,2010-08-18 00:00:00,401.0,,171.0,347.0
WL01,2010-08-17 00:00:00,357.0,,177.0,350.0
WL01,2010-08-16 00:00:00,383.0,,301.0,349.0
WL01,2010-08-15 00:00:00,405.0,,160.0,348.0
WL01,2010-08-14 00:00:00,397.0,,152.0,346.0
WL01,2010-08-13 00:00:00,438.0,,142.0,347.0
WL01,2010-08-12 00:00:00,457.0,,142.0,346.0
WL01,2010-08-11 00:00:00,420.0,,142.0,346.0
WL01,2010-08-10 00:00:00,377.0,,166.0,350.0
WL01,2010-08-09 00:00:00,535.0,,163.0,348.0
WL01,2010-08-08 00:00:00,545.0,,169.0,349.0
WL01,2010-08-07 00:00:00,531.0,,166.0,349.0
WL01,2010-08-06 00:00:00,599.0,,170.0,349.0
